@None
115/16,Saber
115/17,Rune Blade
115/18,Sapara
115/19,Scimitar
115/20,Tulwar
115/21,Hanger
115/22,Ridill
115/23,Darksteel Falchion
115/24,Platinum Cutlass
115/25,Falchion
115/26,Cutlass
115/27,Xiphos
115/28,Brass Xiphos
115/29,Gladius
115/30,Darksteel Sword
115/31,Bronze Sword
115/32,Jagdplaute
115/33,Iron Sword
115/34,Mythril Sword
115/35,Dainslaif
115/36,Cermet Sword
115/37,Anelace
115/38,Katzbalger
115/39,Broadsword
115/40,Coral Sword
115/41,Hrotti
115/42,Bastard Sword
115/43,Hunting Sword
115/44,Espadon
115/45,Nadrs
115/46,Ancient Sword
115/47,Kaiser Sword
115/48,Dissector
115/49,Holy Sword
115/50,Gluttony Sword
115/51,Wing Sword
142/39,Excalibur
276/74,Excalibur (99)
150/114,Shotel
164/36,Kilij
165/3,Macuahuitl
170/9,Darksteel Kilij
171/2,Adaman Kilij
171/113,Sanguine Sword
175/26,Hauteclaire 
183/109,Cermet Kilij
184/100,Hofud
205/124,Unknown Sword
205/125,Tizona
276/85,Tizona (99)
205/126,Murgleis
276/79,Murgleis (99)
206/1,Burtgang
276/81,Burtgang (99)
210/120,Fragarach
211/100,Organics
227/40,Concordia
242/26,Almace
276/88,Almace (99)
246/53,Tyrfing
263/109,Sagasinger
266/108,Ephemeron
279/92,Sanus Ensis
279/93,Ark Saber
279/94,Ark Sword

@Club
114/38,Unknown Club 1
114/55,Oak Cudgel
114/56,Bone Cudgel
114/57,Buzdygan
114/58,Darksteel Mace
114/59,Bronze Mace
114/60,Platinum Mace
114/61,Mace
114/62,Mythril Mace
114/63,Ash Club
114/64,Chestnut Club
114/65,Shellbuster
114/66,Great Club
114/67,Darksteel Maul
114/68,Bronze Hammer
114/69,Brass Hammer
114/70,Warhammer
114/71,Maul
114/109,Scepter
114/110,Darksteel Rod
114/111,Bronze Rod
114/112,Brass Rod
114/113,Rod
114/114,Mythril Rod
114/115,Bone Rod
114/116,Ebony Wand
114/117,Yew Wand
114/118,Maple Wand
114/119,Mythic Wand
114/120,Mistilteinn
114/121,Rose Wand
114/122,Chestnut Wand
114/123,Willow Wand
114/124,Caduceus
114/125,Unknown Club 2
114/126,Unknown Club 3
114/127,Chocobo Wand
115/0,Unknown Club 4
115/1,Unknown Club 5
115/2,Unknown Club 6
115/3,Star Rod
115/4,Asklepios
115/5,Curse Wand
115/6,Skirnir's Wand
115/7,Earth Wand
115/8,Imperial Wand
115/9,Unknown Club 7
115/10,Unknown Club 8
115/11,Fey Wand
115/52,Mjollnir
276/77,Mjollnir (99)
142/41,Rune Rod
142/42,Unknown Club 9
149/88,Morgenstern
150/115,Seveneyes
159/103,Charm Wand
160/124,Moogle Rod
164/38,Jadagna
170/38,Nomad Moogle Rod
183/108,Brass Jadagna
205/123,Yagrush
276/78,Yagrush (99)
210/122,Antares
211/101,Flanged Mace
218/34,Dream Bell
220/36,Club Hammer
221/4,Lady Bell
242/57,Gambanteinn
276/91,Gambanteinn (99)
246/56,Owleyes
265/4,Tefnut Wand
266/60,Rounsey Wand
267/52,Maestro's Baton
267/53,Melomane Mallet
280/70,Unknown Club 10
281/68,Unknown Club 11
286/66,Shell Scepter
286/67,Gobbie Gavel

@Axe
114/39,Bronze Axe
114/40,Brass Axe
114/41,Battleaxe
114/42,Mythril Axe
114/43,Bone Axe
114/44,Tabarzin
114/45,Darksteel Tabar
114/46,Tabar
114/47,Darksteel Axe
114/48,Rune Axe
114/49,Nadziak
114/50,Darksteel Pick
114/51,War Pick
114/52,Mythril Pick
114/53,Bone Pick
114/54,Orcish Axe
142/45,Guttler
276/75,Guttler (99)
145/76,Tomahawk
171/111,Sirius Axe
205/122,Aymur
276/82,Aymur (99)
210/121,Labrys
245/94,Farsha
276/89,Farsha (99)
246/54,Glyph Axe
265/3,Tonatiuh Axe
279/95,Ark Tabar
279/120,Aytanri
281/69,Unknown Axe

@Katana
115/53,Fudo
115/54,Wakizashi
115/55,Kodachi
115/56,Sakurafubuki
115/57,Kabutowari
115/58,Ganko
115/59,Kunai
142/43,Kikoku
276/76,Kikoku (99)
152/18,Sai
158/70,Hirenjaku
171/112,Ryumon
172/52,Hayabusa
205/127,Nagi
276/84,Nagi (99)
210/123,Shusui
211/102,Oninohocho
247/44,Kannagi
276/90,Kannagi (99)
246/55,Hochomasamune
279/96,Ikarigiri
